map,strategy,seed,outcome,turns,hit_round_cap,player_turns,ap_granted,ap_unused,final_player_hp,enemies_remaining,mean_exposure_x100,first_crossing_x,unit_crossings,contact_round1,contact_turns,never_in_contact,state_hash
gym-big-split,corridor-hold,1,Victory,7,0,7,56,7,125,0,42,-1,,0,4,0,2066916879
gym-big-split,corridor-hold,2,Victory,7,0,7,56,8,100,0,42,-1,,0,4,0,85933604
gym-big-split,corridor-hold,3,Victory,7,0,7,56,5,125,0,42,-1,,0,5,0,4118809245
gym-big-split,corridor-hold,4,Victory,24,0,24,192,33,265,0,16,3,1:3,0,23,0,1182610652
gym-big-split,corridor-hold,5,Victory,7,0,7,56,15,100,0,42,-1,,0,5,0,2434940135
gym-big-split,corridor-hold,6,Victory,7,0,7,56,5,175,0,28,-1,,0,4,0,2766753704
gym-big-split,corridor-hold,7,Defeat,7,0,7,56,6,0,1,71,-1,,0,6,0,1806763788
gym-big-split,corridor-hold,8,Defeat,5,0,5,40,10,0,2,80,-1,,0,3,1,2962281407
gym-big-split,corridor-hold,9,Defeat,7,0,7,56,6,0,3,114,-1,,0,10,0,2793112091
gym-big-split,corridor-hold,10,Victory,27,0,27,216,35,115,0,25,3,1:3,0,26,0,1473799581
gym-big-split,corridor-hold,11,Victory,7,0,7,56,7,175,0,28,-1,,0,4,0,2766753704
gym-big-split,corridor-hold,12,Victory,7,0,7,56,7,175,0,28,-1,,0,4,0,2766753704
gym-big-split,corridor-hold,13,Defeat,6,0,6,48,6,0,2,66,-1,,0,3,0,136891931
gym-big-split,corridor-hold,14,Victory,8,0,8,64,8,100,0,50,-1,,0,5,0,1004525757
gym-big-split,corridor-hold,15,Defeat,5,0,5,40,12,0,3,80,-1,,0,3,0,2010915226
gym-big-split,corridor-hold,16,Victory,8,0,8,64,3,75,0,50,-1,,0,7,0,3328995211
gym-big-split,corridor-hold,17,Victory,8,0,8,64,3,75,0,50,-1,,0,5,0,2181081345
gym-big-split,corridor-hold,18,Victory,7,0,7,56,4,80,0,57,-1,,0,4,0,567213635
gym-big-split,corridor-hold,19,Defeat,6,0,6,48,5,0,2,83,-1,,0,3,0,1022630901
gym-big-split,corridor-hold,20,Victory,7,0,7,56,5,175,0,28,-1,,0,4,0,2766753704
gym-big-split,corridor-hold,21,Victory,11,0,11,88,12,165,0,36,-1,,0,8,0,1977021118
gym-big-split,corridor-hold,22,Defeat,6,0,6,48,5,0,2,83,7,1:7,0,9,0,3553825414
gym-big-split,corridor-hold,23,Victory,7,0,7,56,5,175,0,28,-1,,0,4,0,2766753704
gym-big-split,corridor-hold,24,Defeat,5,0,5,40,5,0,3,60,7,1:7,0,6,0,480189285
gym-big-split,corridor-hold,25,Defeat,6,0,6,48,6,0,1,100,-1,,0,4,0,672626690
gym-big-split,corridor-hold,26,Victory,7,0,7,56,4,100,0,42,-1,,0,4,0,3506454695
gym-big-split,corridor-hold,27,Defeat,14,0,14,112,12,0,1,64,3,1:3,0,22,0,2228001475
gym-big-split,corridor-hold,28,Victory,11,0,11,88,5,170,0,36,3,1:3,0,10,0,3896946452
gym-big-split,corridor-hold,29,Defeat,10,0,10,80,14,0,1,70,-1,,0,13,0,3282226975
gym-big-split,corridor-hold,30,Victory,7,0,7,56,7,175,0,28,-1,,0,4,0,1221289387
gym-big-split,corridor-hold,31,Defeat,4,0,4,32,4,0,3,75,-1,,0,2,2,1838834188
gym-big-split,corridor-hold,32,Defeat,4,0,4,32,2,0,4,150,-1,,0,2,1,2176253168
gym-big-split,corridor-hold,33,Victory,7,0,7,56,10,150,0,28,-1,,0,4,0,1331738193
gym-big-split,corridor-hold,34,Defeat,7,0,7,56,10,0,2,57,-1,,0,6,1,3891689110
gym-big-split,corridor-hold,35,Victory,8,0,8,64,13,5,0,50,-1,,0,5,0,4135645995
gym-big-split,corridor-hold,36,Defeat,7,0,7,56,7,0,1,57,-1,,0,4,0,1486900616
gym-big-split,corridor-hold,37,Victory,7,0,7,56,5,105,0,42,-1,,0,4,0,3906630363
gym-big-split,corridor-hold,38,Defeat,5,0,5,40,5,0,2,60,7,1:7,0,6,0,3528230640
gym-big-split,corridor-hold,39,Victory,7,0,7,56,5,25,0,57,-1,,0,5,0,4128059599
gym-big-split,corridor-hold,40,Victory,7,0,7,56,5,175,0,28,-1,,0,4,0,2766753704
gym-big-split,corridor-hold,41,Victory,7,0,7,56,5,150,0,42,-1,,0,4,0,2597567062
gym-big-split,corridor-hold,42,Victory,7,0,7,56,7,175,0,28,-1,,0,4,0,2766753704
gym-big-split,corridor-hold,43,Victory,8,0,8,64,4,75,0,37,-1,,0,8,0,115526266
gym-big-split,corridor-hold,44,Defeat,6,0,6,48,7,0,1,66,-1,,0,3,0,481333896
gym-big-split,corridor-hold,45,Victory,8,0,8,64,3,5,0,50,-1,,0,5,0,1734636143
gym-big-split,corridor-hold,46,Victory,8,0,8,64,10,125,0,37,-1,,0,5,0,3788029506
gym-big-split,corridor-hold,47,Victory,8,0,8,64,7,125,0,37,-1,,0,5,0,686147232
gym-big-split,corridor-hold,48,Victory,7,0,7,56,7,175,0,28,-1,,0,4,0,2766753704
gym-big-split,corridor-hold,49,Defeat,7,0,7,56,9,0,2,71,-1,,0,5,0,4123630629
gym-big-split,corridor-hold,50,Victory,7,0,7,56,4,100,0,57,-1,,0,4,0,259919954
gym-big-split,corridor-hold,51,Victory,20,0,20,160,27,215,0,15,12,1:12,0,23,0,746727502
gym-big-split,corridor-hold,52,Victory,7,0,7,56,5,125,0,42,-1,,0,4,0,1126204797
gym-big-split,corridor-hold,53,Defeat,5,0,5,40,10,0,3,100,-1,,0,3,1,2270928764
gym-big-split,corridor-hold,54,Victory,8,0,8,64,8,60,0,62,-1,,0,6,0,4044945573
gym-big-split,corridor-hold,55,Defeat,7,0,7,56,6,0,2,57,-1,,0,7,0,3398537640
gym-big-split,corridor-hold,56,Defeat,5,0,5,40,10,0,3,60,-1,,0,3,1,3889790048
gym-big-split,corridor-hold,57,Victory,7,0,7,56,6,125,0,42,-1,,0,4,0,612880527
gym-big-split,corridor-hold,58,Victory,7,0,7,56,3,175,0,28,-1,,0,5,0,1189574424
gym-big-split,corridor-hold,59,Defeat,9,0,9,72,9,0,1,55,-1,,0,10,0,1369603222
gym-big-split,corridor-hold,60,Defeat,5,0,5,40,5,0,3,60,7,1:7,0,6,0,2908553857
gym-big-split,corridor-hold,61,Defeat,7,0,7,56,10,0,1,71,-1,,0,6,0,3304747002
gym-big-split,corridor-hold,62,Defeat,7,0,7,56,8,0,1,85,-1,,0,5,0,3990518272
gym-big-split,corridor-hold,63,Defeat,7,0,7,56,3,0,1,71,-1,,0,4,0,220893196
gym-big-split,corridor-hold,64,Defeat,6,0,6,48,10,0,1,83,-1,,0,4,0,1898873942
gym-big-split,corridor-hold,65,Defeat,6,0,6,48,15,0,1,83,-1,,0,4,0,1939539778
gym-big-split,corridor-hold,66,Victory,7,0,7,56,6,125,0,42,-1,,0,5,0,3861905165
gym-big-split,corridor-hold,67,Victory,8,0,8,64,5,100,0,50,-1,,0,5,0,1004525757
gym-big-split,corridor-hold,68,Defeat,5,0,5,40,14,0,3,120,-1,,0,4,1,3264856531
gym-big-split,corridor-hold,69,Defeat,6,0,6,48,6,0,1,83,-1,,0,4,0,627543534
gym-big-split,corridor-hold,70,Defeat,6,0,6,48,10,0,1,66,-1,,0,4,0,3808075923
gym-big-split,corridor-hold,71,Victory,11,0,11,88,14,100,0,45,-1,,0,12,0,1564399460
gym-big-split,corridor-hold,72,Victory,10,0,10,80,3,5,0,60,-1,,0,12,0,3828042072
gym-big-split,corridor-hold,73,Defeat,6,0,6,48,5,0,2,83,-1,,0,6,1,3244475333
gym-big-split,corridor-hold,74,Defeat,5,0,5,40,3,0,2,80,-1,,0,3,1,3881207749
gym-big-split,corridor-hold,75,Defeat,5,0,5,40,3,0,3,80,-1,,0,3,1,3850600978
gym-big-split,corridor-hold,76,Defeat,7,0,7,56,3,0,1,71,-1,,0,5,0,8631848
gym-big-split,corridor-hold,77,Defeat,7,0,7,56,11,0,1,57,-1,,0,5,0,4242029038
gym-big-split,corridor-hold,78,Defeat,7,0,7,56,13,0,2,85,-1,,0,5,0,2190911414
gym-big-split,corridor-hold,79,Victory,7,0,7,56,7,175,0,28,-1,,0,5,0,2766753704
gym-big-split,corridor-hold,80,Defeat,7,0,7,56,3,0,1,57,-1,,0,6,0,2907540909
gym-big-split,corridor-hold,81,Victory,8,0,8,64,4,130,0,50,3,1:3,0,5,0,525213110
gym-big-split,corridor-hold,82,Victory,7,0,7,56,5,150,0,42,-1,,0,4,0,3470206659
gym-big-split,corridor-hold,83,Defeat,5,0,5,40,3,0,3,100,7,1:7,0,5,1,4115344380
gym-big-split,corridor-hold,84,Defeat,5,0,5,40,5,0,2,100,-1,,0,3,1,3915912021
gym-big-split,corridor-hold,85,Defeat,6,0,6,48,2,0,1,66,-1,,0,4,0,1160267072
gym-big-split,corridor-hold,86,Victory,7,0,7,56,9,75,0,57,-1,,0,4,0,660423933
gym-big-split,corridor-hold,87,Defeat,7,0,7,56,10,0,1,71,-1,,0,5,0,201579434
gym-big-split,corridor-hold,88,Defeat,6,0,6,48,5,0,1,66,-1,,0,4,0,1889477809
gym-big-split,corridor-hold,89,Victory,7,0,7,56,3,175,0,28,-1,,0,4,0,2766753704
gym-big-split,corridor-hold,90,Victory,7,0,7,56,5,100,0,42,-1,,0,4,0,1476390565
gym-big-split,corridor-hold,91,Defeat,7,0,7,56,11,0,1,57,-1,,0,6,0,1635329551
gym-big-split,corridor-hold,92,Victory,7,0,7,56,7,175,0,28,-1,,0,4,0,2766753704
gym-big-split,corridor-hold,93,Defeat,7,0,7,56,3,0,1,71,-1,,0,7,0,2820796947
gym-big-split,corridor-hold,94,Victory,7,0,7,56,5,175,0,28,-1,,0,4,0,1189574424
gym-big-split,corridor-hold,95,Victory,7,0,7,56,5,75,0,71,-1,,0,3,0,2840175057
gym-big-split,corridor-hold,96,Victory,7,0,7,56,5,175,0,28,-1,,0,4,0,3686170505
gym-big-split,corridor-hold,97,Victory,7,0,7,56,15,175,0,28,-1,,0,4,0,4237550009
gym-big-split,corridor-hold,98,Defeat,5,0,5,40,5,0,2,60,7,1:7,0,6,0,3528230640
gym-big-split,corridor-hold,99,Defeat,7,0,7,56,13,0,1,71,-1,,0,5,0,4011634034
gym-big-split,corridor-hold,100,Victory,23,0,23,184,32,165,0,21,3,1:3,0,40,0,990770218
gym-big-split,corridor-hold,101,Defeat,6,0,6,48,8,0,1,66,-1,,0,4,0,578312356
gym-big-split,corridor-hold,102,Victory,7,0,7,56,5,175,0,28,-1,,0,5,0,2766753704
gym-big-split,corridor-hold,103,Victory,7,0,7,56,7,175,0,28,-1,,0,4,0,1221289387
gym-big-split,corridor-hold,104,Victory,10,0,10,80,8,115,0,50,-1,,0,11,0,2877227148
gym-big-split,corridor-hold,105,Defeat,6,0,6,48,5,0,2,66,-1,,0,3,0,136891931
gym-big-split,corridor-hold,106,Defeat,6,0,6,48,3,0,1,83,-1,,0,4,0,151585488
gym-big-split,corridor-hold,107,Victory,20,0,20,160,25,190,0,35,3,1:3,0,20,0,3029437576
gym-big-split,corridor-hold,108,Defeat,6,0,6,48,4,0,2,83,-1,,0,4,0,3766705591
gym-big-split,corridor-hold,109,Victory,7,0,7,56,9,175,0,28,-1,,0,4,0,2766753704
gym-big-split,corridor-hold,110,Defeat,6,0,6,48,3,0,1,83,-1,,0,4,0,4016782179
gym-big-split,corridor-hold,111,Defeat,6,0,6,48,14,0,1,83,-1,,0,5,0,620639827
gym-big-split,corridor-hold,112,Defeat,5,0,5,40,5,0,2,80,-1,,0,3,1,3603081066
gym-big-split,corridor-hold,113,Defeat,7,0,7,56,14,0,2,71,-1,,0,6,1,318191985
gym-big-split,corridor-hold,114,Defeat,6,0,6,48,4,0,1,83,-1,,0,4,0,1160000160
gym-big-split,corridor-hold,115,Victory,16,0,16,128,26,210,0,31,-1,,0,14,0,4221633450
gym-big-split,corridor-hold,116,Victory,10,0,10,80,7,85,0,40,7,1:7,0,9,0,14236785
gym-big-split,corridor-hold,117,Victory,7,0,7,56,5,125,0,42,-1,,0,4,0,3805252269
gym-big-split,corridor-hold,118,Victory,7,0,7,56,4,125,0,42,-1,,0,4,0,2066916879
gym-big-split,corridor-hold,119,Victory,14,0,14,112,15,170,0,28,7,1:7,0,13,0,567663679
gym-big-split,corridor-hold,120,Defeat,7,0,7,56,4,0,1,71,-1,,0,5,0,1961626861
gym-big-split,corridor-hold,121,Defeat,7,0,7,56,2,0,1,71,-1,,0,5,0,2208083095
gym-big-split,corridor-hold,122,Victory,8,0,8,64,5,55,0,62,-1,,0,6,0,1551268990
gym-big-split,corridor-hold,123,Defeat,8,0,8,64,11,0,1,75,-1,,0,7,0,1257458197
gym-big-split,corridor-hold,124,Defeat,7,0,7,56,3,0,1,71,-1,,0,5,0,1617359338
gym-big-split,corridor-hold,125,Victory,7,0,7,56,5,175,0,28,-1,,0,5,0,2766753704
gym-big-split,corridor-hold,126,Defeat,6,0,6,48,11,0,2,100,-1,,0,5,1,709773537
gym-big-split,corridor-hold,127,Defeat,6,0,6,48,8,0,1,66,-1,,0,4,0,2824148691
gym-big-split,corridor-hold,128,Defeat,5,0,5,40,9,0,3,80,-1,,0,3,1,3583514726
gym-big-split,corridor-hold,129,Defeat,7,0,7,56,10,0,1,71,-1,,0,5,0,2718397824
gym-big-split,corridor-hold,130,Victory,7,0,7,56,5,175,0,28,-1,,0,4,0,1189574424
gym-big-split,corridor-hold,131,Victory,7,0,7,56,8,175,0,28,-1,,0,4,0,2766753704
gym-big-split,corridor-hold,132,Defeat,7,0,7,56,16,0,2,71,-1,,0,5,0,176373542
gym-big-split,corridor-hold,133,Victory,7,0,7,56,4,125,0,42,-1,,0,4,0,2066916879
gym-big-split,corridor-hold,134,Defeat,7,0,7,56,9,0,1,57,-1,,0,5,0,2114708158
gym-big-split,corridor-hold,135,Defeat,7,0,7,56,15,0,1,57,-1,,0,5,0,2821595190
gym-big-split,corridor-hold,136,Defeat,5,0,5,40,5,0,4,80,7,1:7,0,7,1,774743321
gym-big-split,corridor-hold,137,Victory,13,0,13,104,18,5,0,46,3,1:3,0,21,0,4237265455
gym-big-split,corridor-hold,138,Victory,7,0,7,56,5,75,0,57,-1,,0,3,0,2790528664
gym-big-split,corridor-hold,139,Victory,7,0,7,56,7,175,0,28,-1,,0,4,0,2766753704
gym-big-split,corridor-hold,140,Victory,9,0,9,72,12,5,0,44,-1,,0,7,0,2295269828
gym-big-split,corridor-hold,141,Victory,7,0,7,56,5,150,0,42,-1,,0,4,0,2597567062
gym-big-split,corridor-hold,142,Victory,11,0,11,88,9,100,0,54,-1,,0,17,0,1100544107
gym-big-split,corridor-hold,143,Defeat,5,0,5,40,5,0,2,60,7,1:7,0,6,0,3528230640
gym-big-split,corridor-hold,144,Victory,11,0,11,88,11,60,0,45,-1,,0,10,0,2136639734
gym-big-split,corridor-hold,145,Victory,10,0,10,80,10,215,0,40,3,1:3,0,7,0,3785477310
gym-big-split,corridor-hold,146,Victory,9,0,9,72,6,30,0,55,-1,,0,5,0,4260542092
gym-big-split,corridor-hold,147,Defeat,6,0,6,48,5,0,2,100,-1,,0,4,0,3370781797
gym-big-split,corridor-hold,148,Defeat,6,0,6,48,10,0,1,83,-1,,0,5,0,151585488
gym-big-split,corridor-hold,149,Victory,7,0,7,56,6,150,0,42,-1,,0,4,0,3870207364
gym-big-split,corridor-hold,150,Defeat,7,0,7,56,4,0,2,85,-1,,0,6,1,560554395
gym-big-split,corridor-hold,151,Defeat,5,0,5,40,5,0,3,80,-1,,0,2,1,794739837
gym-big-split,corridor-hold,152,Defeat,7,0,7,56,15,0,1,57,-1,,0,5,0,1815766918
gym-big-split,corridor-hold,153,Defeat,5,0,5,40,10,0,2,80,-1,,0,3,0,3111472069
gym-big-split,corridor-hold,154,Victory,9,0,9,72,3,80,0,77,3,1:3,0,8,0,1164117021
gym-big-split,corridor-hold,155,Victory,7,0,7,56,4,125,0,42,-1,,0,4,0,2066916879
gym-big-split,corridor-hold,156,Victory,8,0,8,64,7,25,0,50,-1,,0,6,0,1378083475
gym-big-split,corridor-hold,157,Defeat,6,0,6,48,2,0,2,83,-1,,0,4,0,3673811723
